ID,distanza totale percorsa (Km),tempo totale di percorrenza(s),tempo totale di attesa(s),velocità media(Km/h),emissioni totali di CO2(Kg),emissioni totali di CO(Kg),emissioni totali di HC(Kg),emissioni totali di PMx(Kg),emissioni totali di NOx(Kg),consumo totale di carburante(Kg),emissione totale di rumore(dBA)
Semaforo a ciclo fisso 1,,,,,,,,,,,
vehicle585,0.2664661192434666,24.400000000000002,0.0,20.853445607853327,0.08172693177568395,2.9209172743000447e-05,8.403164019493812e-06,4.836729027334097e-06,0.0001565126455208877,0.026265556340522224,15601.787333767516
vehicle704,0.2665314372352502,16.699999999999996,0.0,19.54075651044677,0.056925599728835784,3.5253860623115887e-05,1.181354239131635e-05,2.6884476448049595e-05,0.0002801725204663683,0.018294326398993258,11044.103709926581
vehicle684,0.26500018176384854,34.6,12.0,12.251274074777239,0.08710738152033265,4.277382975241107e-05,1.2124375330398261e-05,7.555616573306506e-06,0.00016542115020675062,0.02799640348576719,14681.73642321758
vehicle665,0.26567595414456496,29.199999999999996,0.0,11.485951991940121,0.07462377295814668,1.4280122187113873e-05,2.5152510210015407e-06,5.440604238779521e-06,0.0003879082682388622,0.023981504839831375,18137.01505454343
vehicle508,0.2651404296617088,15.600000000000009,0.0,11.874960866658009,0.03918874458041176,5.537351315908583e-06,1.451501769030118e-06,6.0685692310449475e-06,0.0002486941158920956,0.012593389452340283,10425.830650231423
vehicle491,0.2649277705530193,23.099999999999994,0.0,9.642855619337745,0.0456114207426866,8.561240898591995e-06,2.073691579786786e-06,6.038239618561461e-06,0.0002661822198658037,0.014657222508616664,14578.903511546718
vehicle653,0.26515834714228276,19.700000000000003,0.0,8.977945864618613,0.0482241905915209,1.3183212840589565e-05,5.427649868215517e-06,1.5707588387867173e-05,0.0002656016146784966,0.015498199845356464,12746.504061447999
vehicle601,0.26546753455723787,20.799999999999997,0.0,8.086338053848484,0.04702997352652785,2.0248507146605845e-05,5.057286875447457e-06,5.632507864660367e-06,0.0001044145908683566,0.015113886054995414,13337.735666372932
vehicle437,0.2651024532226584,18.700000000000003,0.0,7.51126815485367,0.050048804647684755,0.00019128162439613526,1.7960042500593632e-06,5.844980341388742e-06,1.3570829669147939e-05,0.01622486518185602,12315.041888818216
vehicle459,0.2669333686558672,22.700000000000003,0.0,6.778090652651167,0.04142284343407079,0.00011067117827907503,1.2405250456596984e-06,5.215399489888305e-06,1.1814381626501668e-05,0.013429094958325968,14367.799652422478
vehicle702,0.2665028428396992,36.80000000000001,12.3,5.763476556243813,0.09390507245158738,5.363107536846913e-05,1.363042443778983e-05,8.21913622859432e-06,0.00012699541115403768,0.030179681160187682,22453.42673579096
vehicle557,0.26700388369703887,24.5,0.7,5.821292669565341,0.08688877232750467,2.9948784529212826e-05,8.86296327416337e-06,4.572614880781311e-06,0.00017079268450180361,0.027924685247519794,15332.268288542029
vehicle663,0.26154541973979467,16.899999999999977,0.0,5.605307884870276,0.05992176767596838,1.2205480812968549e-05,5.252011138346937e-06,1.6970287561034302e-05,0.00035922857778496013,0.019257731956278487,11227.971636114878
vehicle405,0.26716578239009714,18.80000000000001,0.0,5.31301902548615,0.03907283156723724,0.00014317325888003285,1.4108318837495137e-06,5.388441824125789e-06,1.0533155262048022e-05,0.012666994811219676,12231.532867921223
vehicle580,0.26645573516259313,19.0,0.0,4.993120706968947,0.04281140317784907,1.861117069752829e-05,4.6268725702525665e-06,5.849568117595342e-06,9.95682959854738e-05,0.01375806972864083,12324.941088560494
vehicle636,0.2666994391956216,20.299999999999983,0.0,4.699514433013562,0.07343841129546495,1.0514782195863395e-05,1.767831416562404e-06,4.72178769212542e-06,0.00040560286195096045,0.023600823086907856,13298.063286460734
vehicle690,0.2629533101574352,14.899999999999977,0.0,4.523351715183182,0.04864739967540246,8.331429451756409e-07,1.9356772450139535e-06,4.724152679989765e-06,0.0004414542157602258,0.015634098906899027,10067.29672078143
vehicle696,0.2656348823567878,20.0,0.0,4.23452529295201,0.06338491556035725,7.70515942124277e-06,5.38909472640304e-06,1.999669815396491e-05,0.0005104009100111372,0.020373844966204854,13051.572834851953
vehicle713,0.2581111667455638,18.80000000000001,0.0,3.9517791890187386,0.29219960197063827,0.00010147559107631806,2.4972990184095424e-05,3.35996218894952e-05,0.002841608649394136,0.09390362894458511,14283.584291813288
vehicle488,0.26768733597273514,16.099999999999994,0.0,3.9661529212176645,0.04289793110589915,5.832370347880757e-06,1.4068495351952557e-06,5.563449706509707e-06,0.0002687568206247268,0.013785565044999582,10734.949556634472
vehicle709,0.26616222615548063,18.80000000000001,0.0,3.7280431404352616,0.09537747116055441,0.00015283375982499492,2.5503553539130873e-05,5.238283599506263e-05,0.00046353350543735123,0.030650897491545273,12367.095310403618
vehicle501,0.26560492409403696,34.30000000000001,11.2,3.3836716160481357,0.08382506023863515,3.080924355760757e-05,8.72453765436918e-06,5.570027539700742e-06,0.00017744065689612377,0.02693977733833023,14794.019957761871
vehicle453,0.26676000629123126,22.899999999999977,0.0,3.397600334921539,0.07054592001193624,0.0007798453756487375,4.401217112459577e-06,5.47941873548439e-06,8.357239323608272e-06,0.022872625496818823,14767.595994006257
vehicle568,0.2666756877560835,19.30000000000001,0.0,3.3122665589900726,0.07213255372577002,1.154734568686443e-05,2.7486445580954736e-06,6.2796279501914014e-06,0.0002978086192259549,0.02318160826091119,12675.601466461227
vehicle512,0.26660139461006904,17.30000000000001,0.0,3.2168315237667513,0.04180946383832704,6.238172465364165e-06,1.5367595699106672e-06,5.785985165980873e-06,0.0002566935005873033,0.013435633185728088,11386.068696401826
vehicle672,0.2653489092111614,18.900000000000034,0.0,3.0683347089661273,0.06812933753798427,6.1513802689353904e-06,4.201762487460123e-06,1.6860639921784454e-05,0.0005454801166317172,0.021892610035771587,12479.288019228008
vehicle445,0.26793234592633813,15.599999999999966,0.0,3.0302251128721562,0.04828992236753498,0.0007706614555124884,1.4618998163384713e-05,1.0072298567588861e-05,3.9764653133044434e-05,0.01565692904267886,10503.726459662923
vehicle456,0.26743856907601005,18.399999999999977,0.0,2.8967168467789155,0.045640280013540896,0.0003073300639218851,2.0723623252373834e-06,6.40436890798708e-06,1.6643113005372925e-05,0.014796041201696171,12062.844780268293
vehicle493,0.2660964382103037,18.5,0.0,2.793114586853013,0.04123267852143295,6.798963912747445e-06,1.7630592068274065e-06,6.410220903042869e-06,0.0002517945544883214,0.013250059822623625,12040.690581316383
vehicle622,0.2683913043578342,17.600000000000023,0.0,2.7379224562508417,0.06378924067577003,8.299444181571937e-06,1.5800022978674251e-06,5.113488793894849e-06,0.00037982588406538744,0.020499760086151956,11711.350435219418
vehicle635,0.2649932153302926,19.899999999999977,0.0,2.604028575143332,0.05154542914341932,2.0267139717409538e-05,5.377401614039676e-06,5.204984837413349e-06,0.00011591240040628437,0.01656528466693324,12874.883871988284
vehicle393,0.2636853553800246,15.699999999999989,0.0,2.549716710639317,0.040106442486494136,0.0006267717521104242,5.790512084645473e-06,6.0300372472165135e-06,1.052992490762728e-05,0.013000988469425304,10495.255831298748
vehicle514,0.2670499743067898,17.30000000000001,0.0,2.498031581011141,0.0395828569399899,6.03618637768053e-06,1.5360832908309115e-06,5.8753326523062775e-06,0.0002442071106335128,0.012720014764116782,11381.935669569697
vehicle529,0.26655174019402794,17.100000000000023,0.0,2.426470720415405,0.0403171692221813,1.062008085003296e-05,4.578486385224533e-06,1.4512719568608983e-05,0.00023468125805004304,0.012957428080893965,11266.14367125011
vehicle496,0.2663711958184521,32.39999999999998,8.9,2.272604230803374,0.07840922730699484,1.3557623381496377e-05,2.069413420282361e-06,4.922385195082614e-06,0.0004001563271133678,0.02519841787545593,15054.068890359293
vehicle681,0.26584033605847324,20.5,0.0,2.274598025700158,0.07285782120739909,3.428343659475786e-05,1.0199839832762363e-05,6.64450017989503e-06,0.0001444708502484943,0.023416563527761197,13395.736942703632
vehicle451,0.2667994551525855,19.099999999999966,0.0,2.233006836856201,0.040918575322905895,0.0002662606015939672,2.675427358231117e-05,6.982554779202537e-06,7.522269756692614e-05,0.013266616012188351,12370.464192726156
vehicle544,0.2662981943579843,15.800000000000011,0.0,2.1927240379241413,0.0405758762673376,5.678991746857634e-06,1.453698197648871e-06,5.974746598410948e-06,0.00025640172456372587,0.013039208382185507,10548.495921115225
vehicle552,0.2656385191465894,18.69999999999999,0.0,2.1143210531254,0.06709114772825961,2.3565280334226392e-05,6.764924589927583e-06,5.173126166129513e-06,0.0001511406944487305,0.021561688897163655,12396.599232749872
