VehicleID;Distanza percorsa (m);Tempo di percorrenza (s);Tempo di attesa (s);Velocità media (m/s);Emissioni di CO2 (g);Emissioni di CO (g);Emissioni di HC (g);Emissioni di PMx (g);Emissioni di NOx (g);Consumo di carburante (g);Consumo elettrico (Wh);Emissione di rumore (dBA)
vehicle252;190.9508509845682;18.09999999999991;0.0;0.15204726120333303;45.755611266446;0.008420252010564263;0.001596655985291255;0.003952857476559608;0.2415633804070738;14.704101458781645;0.0;11419.18887200128
vehicle253;190.30948217004726;50.0;30.5;0.0641930032431512;57.67652019336866;0.0112322235727854;0.0016411370101631218;0.003396265944929342;0.2759779423635034;18.535577897631427;0.0;12243.73779036977
vehicle254;192.5838963194601;16.59999999999991;0.0;0.13354015283749446;48.21358911877808;0.01847175499236101;0.005012271328901612;0.0038855898061304;0.09799348246118053;15.494689433340348;0.0;10608.037042306267
vehicle255;191.93879329277053;20.700000000000045;4.2;0.11137891090077376;86.36496507428816;0.039885377402779684;0.00774589801136132;0.032033235214853954;0.3323387531530498;27.755462327983434;0.0;13144.392896797142
vehicle256;0;0;0;0;0;0;0;0;0;0;0;0
vehicle257;205.2419689166639;16.0;0.0;0.6026880291455391;55.168193720645355;0.22260642455192273;0.001962029260691451;0.00457181176805365;0.015071717397339993;17.883811679282285;0.0;10555.504712060492
vehicle258;0;0;0;0;0;0;0;0;0;0;0;0
vehicle259;266.7930772536766;16.30000000000001;0.0;0.9055038921144843;39.482492603905484;0.17513528701522738;0.0016230269925604144;0.005899925651805732;0.010188102928086716;12.799678343277114;0.0;10869.58564421051
vehicle260;205.51652893623745;18.40000000000009;0.0;0.07848750206475213;56.94285094328618;0.010303804721119561;0.0021813217951951905;0.013230244408156481;0.19697955610252516;18.299782300828706;0.0;11718.577308321552
vehicle261;205.84839497727012;16.699999999999818;0.0;0.14445192172182186;55.86391994763097;0.019848415390130575;0.005646006560199582;0.003829139273028619;0.12129717208769916;17.95353286718652;0.0;10825.979681965753
vehicle262;193.1393512947277;41.19999999999982;22.1;0.11848579285046615;77.64980685720056;0.02755222604123926;0.007992679738618063;0.0039219559470039175;0.16352156691234984;24.955435498163006;0.0;12096.43585278971
vehicle263;192.6087063646936;15.300000000000182;0.0;0.08708859531723748;60.20806871875502;0.009836627741157015;0.0021281564655170346;0.0135923411036448;0.22689323379258666;19.349045230061527;0.0;9986.89087636355
vehicle264;0;0;0;0;0;0;0;0;0;0;0;0
vehicle265;266.9440732327426;16.5;0.0;0.13999791508155926;45.76565867296124;0.2533715127337609;0.0021084346939251827;0.004547215054260301;0.01130632525846192;14.83565025610101;0.0;11022.671720240964
vehicle266;193.59133887657595;13.099999999999909;0.0;0.0768150566052269;53.278648330314184;0.30778302132985;0.002447254137525106;0.003238188803505617;0.013880260079605399;17.246296812044545;0.0;8864.332135011458
vehicle267;191.1209234158814;20.59999999999991;2.1;0.09259331652640497;69.8829911956144;0.014107795913335172;0.0027320356299325374;0.01588021638205347;0.22310276321454467;22.458140410947287;0.0;11718.342157565306
vehicle268;266.87709061496685;15.700000000000045;0.0;0.20321743407267473;40.73125804193258;0.01681281161695021;0.00434341587199868;0.0061024920011637914;0.10417749047208798;13.089574752651943;0.0;10492.245312906627
vehicle269;192.73483143634303;17.300000000000182;0.0;0.07051344424835296;58.85752104282559;0.76632978164423;0.016800055268165165;0.007199050906523412;0.03293529886982373;19.08207290666843;0.0;11146.45420635759
vehicle270;192.58862409330757;26.19999999999999;2.2;0.9576974935845693;76.79211686550882;0.014023684550763218;0.0022284583530859194;0.004426616879608989;0.395483239046687;24.67869279849627;0.0;14275.907966025094
vehicle271;194.7056020592357;18.5;1.9;0.0673106794322497;91.98531762203505;0.015587830490156305;0.0028594479451891195;0.01761637629182431;0.3273496839124186;29.560202492085573;0.0;12029.90573341627
vehicle272;266.81822860693126;22.90000000000009;0.0;0.192650875307237;67.41815556641482;0.40175754399555474;0.002681261620966796;0.006083447068029447;0.022561741870118165;21.855941350218046;0.0;14733.752985161964
vehicle273;190.7632656764853;15.299999999999727;0.0;0.07951906739453389;41.40198812027556;0.5054573673442835;0.0028494016053918054;0.0031298722112675244;0.004609308042846246;13.423462550921904;0.0;9919.194667030624
vehicle274;190.16217001656884;25.09999999999991;6.9;0.14374942538955837;77.42853042032422;0.030430471694612698;0.008172131478101918;0.0033309647451088983;0.15320303869407012;24.884076151918602;0.0;15534.758205865859
vehicle275;191.96982812732008;14.800000000000182;0.0;0.06284212709934787;0.0;0.0;0.0;0.003516875620375779;0.0;0.0;67.88525942355083;9766.378357588768
vehicle276;266.11541246409075;20.0;0.0;0.12115846537503268;47.53932094376575;0.2924701152717026;0.0019619073213118865;0.00587715224787587;0.016989502233677036;15.41167012095191;0.0;12963.413698857259
vehicle277;266.24773421691316;28.700000000000045;4.1;0.30927934012025954;64.76233794615698;0.6120653133708907;0.003460325156040905;0.004982314715422567;0.00798068140641309;20.997481520762758;0.0;15633.724861700048
vehicle278;264.891024259137;24.0;0.0;0.09903022140484757;46.91547002133349;0.3812839936438279;0.004232281713085063;0.00561119434583668;0.011126188707014184;15.209224439613076;0.0;15096.878283623842
vehicle279;266.78028672149884;20.09999999999991;0.0;0.13108698217389753;73.21234222336346;0.025311955838303136;0.0073435411617322295;0.005051905503958311;0.15818995862336013;23.529004608556104;0.0;13223.037833154047
vehicle280;192.9272779431971;33.10000000000002;14.6;0.2674135168059707;105.13659420358651;0.8241951024145358;0.07191918882989312;0.007841434098015795;0.16626482820280547;34.08555273719592;0.0;20034.772735679995
vehicle281;191.29964363685167;15.599999999999909;0.0;0.067140054442847;60.635776677340466;0.014882734173853801;0.005757420955474534;0.016140629113730494;0.32212444422722974;19.486761404914063;0.0;10151.844248594465
vehicle282;264.96190661534797;20.90000000000009;0.0;0.12118072892680941;50.9280244889629;0.01971162082446518;0.0052836154743276945;0.004676920692089337;0.11160094470138077;16.366949013066026;0.0;13406.28732806652
vehicle283;190.0619928050391;14.300000000000182;0.0;0.12453363263259852;50.70327055148244;0.8020583689435343;0.015171897573086724;0.007438091329212495;0.031709196319965535;16.438600080606573;0.0;9379.624587925186
vehicle284;193.9687894884758;19.09999999999991;0.0;0.06102033894965761;68.64436466938486;0.4233424820484694;0.0028030567143298743;0.004816021076469076;0.02280545620221778;22.253442224206445;0.0;12233.471421721055
vehicle285;206.9018913365881;25.59999999999991;7.6;0.15192930331422372;68.44519982754126;0.24519570914944686;0.002244757780591963;0.003217807863491261;0.019987772481091483;22.18803801367759;0.0;15879.079289219391
vehicle286;267.4959991798247;33.10000000000002;7.2;0.3754826704501079;66.28771355643735;0.6077057048573449;0.0034607449955657258;0.005719395561634701;0.009543231120638002;21.457698981316575;0.0;16348.267425964745
vehicle287;203.09588157343296;18.299999999999727;0.0;0.07755542232889241;49.06000788916876;0.018352062519876915;0.005045586049484778;0.0035301959301203617;0.09878969994758471;15.766786072362972;0.0;11612.609161919063
vehicle288;0;0;0;0;0;0;0;0;0;0;0;0
vehicle289;267.9278315646033;16.69999999999999;0.0;1.2025197492393316;0.0;0.0;0.0;0.005632202706341859;0.0;0.0;58.930261526089126;11164.186033178912
vehicle290;269.46141946155115;56.80000000000018;28.8;0.10140959885700002;147.058312403859;0.9717036307007204;0.10080061581246566;0.010068717147764345;0.2334503973959342;47.67789438386329;0.0;33783.446492022755
