VehicleID;Distanza percorsa (m);Tempo di percorrenza (s);Tempo di attesa (s);Velocità media (m/s);Emissioni di CO2 (g);Emissioni di CO (g);Emissioni di HC (g);Emissioni di PMx (g);Emissioni di NOx (g);Consumo di carburante (g);Consumo elettrico (Wh);Emissione di rumore (dBA)
vehicle342;266.96960336578144;26.09999999999991;3.4;0.15268545693136426;92.82078494316761;0.8696417341162814;0.05984238199264831;0.008531682140534298;0.14721003682003403;30.090889156816786;0.0;14772.740716884457
vehicle343;192.08448694446372;31.40000000000009;10.9;0.11931311447693344;75.602039274862;0.18218919960812216;0.002048087729498224;0.004308699194403584;0.02304779205346867;24.50934310396427;0.0;18995.46517437256
vehicle344;265.6733673854637;26.799999999999955;2.7;0.13505378944066573;74.05144219615643;0.02158253066301252;0.007704203155094893;0.01978381474513862;0.3769857446040443;23.79822736032475;0.0;15239.633366378626
vehicle345;193.56730262299328;14.5;0.0;0.07777352791542236;54.88862966815479;0.7864321198465946;0.004406535964052706;0.0034373314675747507;0.005603360057036088;17.79598361523123;0.0;9653.404288330628
vehicle346;266.25625283927775;18.0;0.0;0.07952253407043901;45.242534249903535;0.00812577577768157;0.0022066624368660215;0.014185252240701862;0.18306709584300698;14.540863039741465;0.0;11778.013131296608
vehicle347;0;0;0;0;0;0;0;0;0;0;0;0
vehicle348;202.5782640418683;15.799999999999727;0.0;0.06850340418972731;39.571483162715616;0.15548395610044183;0.0014221576340454787;0.003888336619465577;0.010716830580160378;12.828109331042212;0.0;10221.146794335762
vehicle349;190.96914645945148;21.299999999999955;2.5;0.15499560029534287;63.71522628745478;0.7395014217032061;0.0070129253825648745;0.0034860837556099774;0.01364108589137116;20.62090717128529;0.0;13367.43360249027
vehicle350;267.91833235389964;35.90000000000009;10.2;0.12642310846337443;83.25997104077352;0.03874545158106296;0.009251196392772868;0.0055620259818644855;0.17149473482662592;26.75741756247413;0.0;21918.381036538856
vehicle351;266.83799784738994;26.5;1.7;0.3093260696511517;0.0;0.0;0.0;0.005550874669967198;0.0;0.0;91.51715394235657;15780.188229509426
vehicle352;193.43853154438105;27.40000000000009;4.9;0.06617832103636763;58.16558459797802;0.21542629658345772;0.0018783572777890578;0.0032217083110641855;0.017331147298914645;18.855338808574643;0.0;13294.124564202426
vehicle353;265.18635070041194;21.300000000000182;0.0;0.08619595827585352;78.42435117285778;0.014307533691579158;0.003165573185919875;0.019578840058258714;0.28022533598828114;25.203749413107417;0.0;13815.652087758437
vehicle354;192.1005243596819;27.40000000000009;4.1;0.05486482315501207;54.304839564401874;0.3259794201804255;0.0021599582682326644;0.00296969828127305;0.018374118370103668;17.577054420793562;0.0;13749.882221834792
vehicle355;204.75972506504388;30.0;9.5;0.09299539880973832;63.947823203803836;0.012367863263330465;0.00211716370281934;0.004776822398338971;0.32766796580953295;20.550670944405926;0.0;12947.848029950128
vehicle356;189.91293320922034;30.09999999999991;12.7;0.16037830487549318;81.58987755789761;0.026678869213999857;0.008230110181850998;0.003318982170413955;0.15366591823192058;26.221966444181888;0.0;11370.337813418211
vehicle357;267.03892290147536;30.40000000000009;5.0;0.22173633182496996;63.684682989792364;0.5018741093616003;0.0028675705153821305;0.005150537595631565;0.010060143094404254;20.614753077994155;0.0;18861.693980494674
vehicle358;190.98634795982858;20.90000000000009;0.0;0.06939798855591739;60.048115588554;0.017046078833512657;0.006184429252573443;0.015270852747764865;0.296752557346055;19.29759479143677;0.0;13045.914157798828
vehicle359;192.24010463994225;13.400000000000091;0.0;0.09491260620315602;63.47866410822187;0.009484386217944703;0.002078775740030473;0.013914099481312862;0.2553617196424021;20.400020368762263;0.0;8972.336944746592
vehicle360;266.9741649951899;16.09999999999991;0.0;0.16937918413975078;43.11222902448556;0.3600047595097007;0.002433824012732768;0.006465536838274594;0.016131122713572667;13.976452884362047;0.0;10763.915614547814
vehicle361;265.3675266005509;18.299999999999955;0.0;0.15519740243068986;39.70974986923559;0.26846006024578173;0.026027670173451985;0.007029884728465391;0.0741390818612244;12.87519160474225;0.0;11917.418490252996
